Subject,Polarity,Item,Answer
9,affirmative,crow,tree
9,negative,beaver,dam
9,negative,ferry,boat
9,negative,hornet,bee
9,affirmative,cranberry,beach
9,affirmative,cat,bird
10,negative,deer,buck
10,affirmative,flute,player
10,negative,sieve,hole
10,affirmative,hawk,tree
10,affirmative,trumpet,musician
10,affirmative,mug,coffee
10,negative,ferry,boat
10,negative,goose,gander
10,affirmative,library,book
10,negative,bus,car
10,negative,crow,tree
10,affirmative,poplar,tall
10,affirmative,cat,dog
10,negative,shirt,bra
10,affirmative,toaster,bread
10,negative,bottle,glass
10,affirmative,lemon,squeeze
10,negative,lizard,snake
10,negative,oven,stove
10,negative,television,computer
10,negative,wasp,bee
10,negative,chair,table
10,affirmative,scooter,boy
10,negative,dagger,shadow
4,affirmative,radio,dj
4,negative,coat,hat
4,affirmative,oven,cake
4,negative,hawk,dove
4,negative,dress,woman
4,negative,shirt,smile
4,negative,chair,table
4,negative,goose,gander
4,negative,toaster,kettle
4,negative,trumpet,saxophone
4,affirmative,library,book
4,affirmative,hornet,bee
4,negative,cat,dog
4,affirmative,broccoli,apples
4,affirmative,bottle,beach
4,affirmative,sieve,vegetable
4,affirmative,wasp,bee
1,negative,deer,forest
1,affirmative,poplar,bird
1,affirmative,flute,musician
1,negative,garlic,clove
1,negative,television,computer
1,affirmative,radio,station
1,negative,hornet,bee
1,affirmative,cat,dog
1,affirmative,crow,tree
1,negative,trumpet,clarinet
1,affirmative,shirt,dress
1,negative,bottle,glass
1,affirmative,dagger,dragon
1,affirmative,wasp,nest
1,negative,yacht,sailboat
1,negative,jacket,storm
1,affirmative,coat,bear
1,affirmative,lemon,squeeze
1,negative,hawk,falcon
1,negative,bus,train
1,affirmative,goat,mountain
1,negative,scooter,car
17,negative,yacht,sailboat
17,negative,chair,table
17,affirmative,castle,dragon
17,affirmative,flute,bird
17,negative,falcon,hawk
17,affirmative,bottle,beach
17,negative,bag,cat
17,negative,lizard,snake
17,negative,wasp,bee
17,negative,crow,bird
17,negative,goose,gander
17,negative,bus,train
17,affirmative,radio,dog
17,negative,toaster,kettle
17,negative,coat,dog
17,negative,goat,mountain
17,affirmative,alligator,swamp
17,negative,sieve,hole
17,affirmative,cat,dog
17,negative,library,bookstore
17,negative,mug,coffee
17,negative,sparrow,crow
17,affirmative,hawk,tree
6,negative,crow,raven
6,negative,ferry,boat
6,negative,castle,dragon
6,negative,hawk,tree
6,affirmative,cypress,bird
6,negative,chair,table
6,affirmative,hornet,nest
6,negative,television,computer
6,affirmative,corn,farmer
6,negative,coat,hat
6,negative,trout,fly
6,affirmative,bag,dog
6,affirmative,mug,coffee
6,affirmative,poplar,tall
6,affirmative,broccoli,bear
6,negative,falcon,hawk
6,negative,cat,dog
6,negative,deer,buck
6,negative,library,book
6,affirmative,freezer,pizza
6,negative,bottle,glass
6,affirmative,shirt,man
6,negative,goose,gander
6,affirmative,toaster,bread
6,affirmative,radio,dj
6,negative,oven,stove
6,affirmative,wasp,bee
